Date,ITSA4,GOAU4,EMBR3,PETR4,CPFE3
1/30/19,12.278537,7.460758,19.42,24.795015,29.578276
1/31/19,12.351732,7.265706,19.34,24.756304,30.085857
2/1/19,12.38833,7.324222,19.27,24.969221,28.70154
2/4/19,12.626215,7.314469,19.43,25.191813,28.719999
2/5/19,12.232791,7.304717,19.629999,25.240204,28.609251
2/6/19,11.711272,6.943869,18.99,24.669203,28.323162
2/7/19,11.729571,6.992632,18.4,24.282085,28.009382
2/8/19,12.104696,6.992632,18.940001,24.320793,27.94478
2/11/19,12.022353,6.992632,18.67,24.040133,27.501797
2/12/19,12.223639,7.109664,18.629999,24.891796,27.584858
2/13/19,11.958306,7.148674,18.77,25.21117,29.209124
2/14/19,12.260237,7.216943,19.299999,26.082191,29.504444
2/15/19,12.104696,7.138922,19.33,25.975733,29.209124
2/18/19,11.857664,7.129169,18.889999,25.898306,29.162981
2/19/19,12.104696,7.051148,19.280001,26.498343,29.329098
2/20/19,12.077249,7.158427,19.1,26.169291,29.070692
2/21/19,12.406628,6.914611,19.49,26.517696,29.338327
2/22/19,12.210876,7.090158,19.51,26.256392,29.412159
2/25/19,12.125683,7.090158,19.4,25.840239,29.301413
2/26/19,12.135148,7.129169,19.700001,25.724102,29.01532
2/27/19,11.964766,7.177933,19.35,26.208002,28.664625
2/28/19,11.709188,7.002385,19.08,26.188646,28.323162
3/1/19,11.623858,6.924363,18.959999,25.840239,28.240101
3/6/19,null,null,null,null,null
3/7/19,11.652302,6.875255,19.110001,25.907986,27.824806
3/8/19,11.860888,6.924365,19.290001,25.811205,28.064753
3/11/19,12.192726,6.953829,19.219999,26.856428,28.147814
3/12/19,12.230651,6.934186,18.85,26.614475,28.39699
3/13/19,12.306499,7.081512,18.82,27.19516,28.609251
3/14/19,12.107397,7.022582,18.790001,27.282261,28.369303
3/15/19,12.135841,7.150265,19.75,27.340326,28.138584
3/18/19,12.221169,7.317235,19.74,27.814552,28.240101
3/19/19,12.031547,7.484206,19.459999,28.259735,28.378532
3/20/19,11.822963,7.297592,19.219999,28.03714,28.230873
3/21/19,11.64282,7.189553,19.1,27.640343,27.852491
3/22/19,11.310983,6.924365,18.700001,26.130579,27.981693
3/25/19,11.339425,6.934186,18.549999,26.459631,28.101671
3/26/19,11.405791,7.022582,18.65,27.70809,28.489279
3/27/19,10.836926,6.727928,18.389999,26.459631,28.313932
3/28/19,11.424755,6.924365,18.530001,27.156443,28.378532
3/29/19,11.358387,6.983294,18.450001,27.156443,28.129356
4/1/19,11.358387,7.415453,18.700001,27.098377,27.409512
4/2/19,11.254095,7.356523,18.610001,27.379042,27.224934
4/3/19,11.140323,7.346701,18.459999,26.653193,26.948071
4/4/19,11.187727,7.513671,18.799999,27.553242,26.754267
4/5/19,11.443717,7.376167,19.379999,27.853262,27.169563
4/8/19,11.434237,7.425275,19.35,28.308125,27.058817
4/9/19,11.263575,7.268127,18.870001,28.221025,26.763494
4/10/19,11.206691,7.150265,18.790001,27.853262,26.763494
4/11/19,11.064472,7.022582,18.6,27.098377,26.246683
4/12/19,10.950699,6.993116,18.57,24.998255,26.615833
4/15/19,10.931737,6.973472,18.209999,25.095036,26.71735
4/16/19,11.026549,7.061869,18.700001,25.859596,26.311283
4/17/19,10.874849,7.032403,19.030001,25.888628,26.302055
4/18/19,10.988623,7.052047,19.32,26.711258,26.440487
4/22/19,10.950699,6.973472,19.51,26.55641,26.652748
4/23/19,11.235132,6.865433,19.18,26.788683,26.763494
4/24/19,11.235132,6.816324,19.309999,26.711258,26.671207
4/25/19,11.415276,6.914542,19.17,26.904819,26.855783
4/26/19,11.396312,6.757394,19.23,26.391035,26.763494
4/29/19,11.187727,6.796681,19.57,26.507254,26.855783
4/30/19,11.292018,6.678819,19.639999,26.255447,27.520256
5/2/19,11.329944,6.590423,19.709999,25.887426,27.942518
5/3/19,11.159285,6.718107,19.51,26.003645,27.79244
5/6/19,10.846405,6.62971,19.299999,25.926167,27.923759
5/7/19,10.846405,6.600245,19.200001,25.519405,28.045696
5/8/19,10.941217,6.718107,19.18,26.507254,28.317713
5/9/19,10.893811,6.62971,19.209999,25.984274,28.467789
5/10/19,10.855888,6.62971,19.290001,25.839003,28.842981
5/13/19,10.666265,6.413631,18.91,25.083588,28.552208
5/14/19,10.685227,6.52167,18.93,25.180437,28.158255
5/15/19,10.666265,6.393988,18.139999,25.064219,27.87686
5/16/19,10.505085,6.266304,17.43,24.473448,27.651743
5/17/19,10.505085,6.295769,18.15,23.902048,27.107714
5/20/19,10.846405,6.414371,18.610001,24.715569,27.295311
5/21/19,11.178246,6.651574,18.870001,25.654991,28.139494
5/22/19,11.111878,6.631807,19,25.557777,28.261431
5/23/19,11.073954,6.444021,18.74,25.12031,28.167635
5/24/19,10.950699,6.444021,18.51,25.363348,28.045696
5/27/19,10.979143,6.424254,18.82,25.509167,27.951897
5/28/19,11.254095,6.513206,19.309999,26.053572,27.87686
5/29/19,11.529048,6.513206,19.280001,25.761929,27.904999
5/30/19,11.690228,6.473672,19.15,25.421677,28.420889
5/31/19,11.747113,6.404487,18.950001,24.838385,28.833603
6/3/19,11.794596,6.404487,18.91,25.26613,28.796083
6/4/19,11.823086,6.374837,18.68,25.470284,28.964918
6/5/19,11.538192,6.276002,18.459999,25.139753,28.420889
6/6/19,11.671142,6.276002,18.42,25.548056,27.904999
6/7/19,11.775604,6.453905,18.540001,26.014685,27.295311
6/10/19,11.59517,6.61204,18.48,25.907751,26.544922
6/11/19,11.623659,6.829476,18.5,26.403545,26.770041
6/12/19,11.566682,6.720758,18.629999,26.10218,27.145233
6/13/19,11.414738,6.83936,19.02,26.422989,27.998798
6/14/19,11.376752,6.681225,18.67,26.306332,27.745543
6/17/19,11.367255,6.61204,18.77,26.354939,28.045696
6/18/19,11.585672,6.908544,18.73,26.685471,28.092596
6/19/19,11.75661,7.027146,18.59,26.753519,27.858101
6/21/19,11.965532,7.086447,19.129999,27.492352,27.93314
6/24/19,12.013014,7.106213,19.42,27.463186,27.754921
6/25/19,11.946539,6.908544,18.93,26.743797,27.295311
6/26/19,12.326397,7.066679,19.02,26.89934,27.389109
6/27/19,12.28841,7.017262,18.959999,26.471598,27.83934
6/28/19,12.240929,7.155631,19.41,26.646584,28.542828
7/1/19,12.269419,7.066679,19.5,26.500761,28.41151
7/2/19,12.136468,6.86901,19.450001,26.073015,28.364611
7/3/19,12.316901,6.967845,19.34,26.422989,29.190037
7/4/19,12.487837,7.135864,19.34,26.627138,29.490191
7/5/19,12.601795,7.145747,19.48,26.63686,29.48081
7/8/19,12.611291,7.185281,19.389999,26.879898,29.602747
7/10/19,12.66827,7.145747,19.42,27.2882,29.884144
7/11/19,12.535319,6.967845,19.200001,27.609009,29.856003
7/12/19,12.345389,6.878894,19.290001,27.73539,29.546469
7/15/19,12.297909,7.007379,19.32,27.395138,29.255695
7/16/19,12.240929,6.977728,19.26,27.054884,29.236935
7/17/19,12.278914,6.918428,19.299999,26.909063,29.133757
7/18/19,12.544816,6.829476,19.26,26.743797,29.049337
7/19/19,12.392874,6.819592,19.33,26.675749,28.993059
7/22/19,12.582802,6.691107,19.309999,26.724354,29.152517
7/23/19,12.649275,6.730641,19.41,26.753519,29.068098
7/24/19,12.630284,6.61204,19.5,26.588255,28.983679
7/25/19,12.250426,6.55274,19.299999,26.141066,28.758564
7/26/19,12.354888,6.621923,19.370001,25.411955,29.105618
7/29/19,12.335894,6.631807,19.5,25.645267,29.612127
7/30/19,12.136468,6.740526,19.370001,25.509167,29.921661
7/31/19,11.842079,6.572506,19.309999,25.353626,30.231197
8/1/19,11.918049,6.493439,19.360001,25.51889,30.953444
8/2/19,11.832582,6.483555,19.41,25.781372,31.1129
8/5/19,11.642653,6.295769,19.02,24.838385,30.70957
8/6/19,12.022511,6.335303,19.459999,25.159195,31.731972
8/7/19,12.335894,6.226585,19.5,24.886993,31.891428
8/8/19,12.459349,6.513206,19.6,25.616106,31.872667
8/9/19,12.402369,6.404487,19.549999,25.548056,31.760111
8/12/19,11.965532,6.256235,19.43,24.9356,31.553753
8/13/19,12.269419,6.493439,19.5,25.26873,31.534992
8/14/19,12.107979,6.177168,18.360001,24.416313,30.953444
8/15/19,12.155462,6.028915,18.049999,23.740259,30.390656
8/16/19,12.204729,6.206818,18,23.426727,30.944065
8/19/19,11.990096,6.067562,17.950001,23.544302,30.728327
8/20/19,11.804734,6.127244,18,23.534502,30.765846
8/21/19,11.951074,6.236658,18.139999,24.9356,31.009724
8/22/19,11.755954,6.246605,18.15,24.710249,30.681429
8/23/19,11.590102,6.017828,17.85,23.789249,30.381273
8/26/19,11.541322,5.858679,17.66,23.475716,30.203058
8/27/19,11.726686,5.749264,17.549999,23.848036,30.249956
8/28/19,11.902293,5.779104,17.719999,24.092981,30.08112
8/29/19,11.960829,6.037722,18.01,24.984591,30.203058
8/30/19,11.990096,6.216765,17.950001,24.984591,30.390656
9/2/19,11.863063,6.127244,17.709999,24.788633,30.643908
9/3/19,11.677397,6.097403,17.879999,25.082569,30.306236
9/4/19,11.863063,6.057616,18.049999,25.729229,30.381273
9/5/19,12.293025,6.117296,18.4,25.8566,30.08112
9/6/19,12.654585,6.087456,18.01,25.983974,29.921661
9/9/19,12.810935,6.346074,18.309999,26.385687,29.105618
9/10/19,12.6839,6.505223,18.85,26.55225,29.077478
9/11/19,12.644813,6.385861,18.639999,26.3269,29.715307
9/12/19,12.810935,6.51517,19.459999,26.51306,29.968563
9/13/19,12.859795,6.465436,19.469999,26.336697,29.771585
9/16/19,12.820707,6.405754,19.43,27.492846,29.715307
9/17/19,12.879338,6.475382,19.299999,27.130325,30.859648
9/18/19,12.898882,6.435595,19.5,26.669825,30.775229
9/19/19,12.781619,6.415701,19.49,26.738411,31.122282
9/20/19,12.937969,6.35602,19.52,26.454273,30.493832
9/23/19,12.801164,6.365967,19.120001,26.92457,30.184298
9/24/19,12.762076,6.226712,18.459999,26.718815,30.15616
9/25/19,12.840251,6.256552,18.620001,26.787401,30.0436
9/26/19,13.113864,6.236658,18.219999,27.140125,30.465693
9/27/19,13.084548,6.206818,18.129999,27.100933,30.625151
9/30/19,12.879338,6.216765,17.91,26.993156,30.850266
10/1/19,12.654585,6.196871,17.84,26.953964,30.775229
10/2/19,12.361428,5.958147,17.469999,26.179932,30.15616
10/3/19,12.214849,6.017828,17.950001,26.199526,30.578249
10/4/19,12.224623,6.107349,17.719999,25.974176,30.972204
10/7/19,11.902151,5.9482,17.34,25.641048,30.812746
10/8/19,11.863063,5.818892,17.01,25.494081,30.587631
10/9/19,12.04873,5.798998,17.1,25.983974,30.67205
10/10/19,12.146447,6.087456,17.049999,26.199526,30.67205
10/11/19,12.410288,6.276445,17.27,26.709017,30.944065
10/14/19,12.615497,6.266499,17.35,26.758005,30.531351
10/15/19,12.635041,6.336127,17.5,27.042145,29.884144
10/16/19,12.869566,6.256552,17.450001,27.365475,29.874763
10/17/19,12.850022,6.266499,17.639999,27.100933,29.921661
10/18/19,12.771847,6.117296,17.530001,27.042145,29.799725
10/21/19,12.957513,6.16703,17.879999,27.20871,30.475075
10/22/19,13.250669,6.16703,17.950001,27.992538,30.315615
10/23/19,13.348388,6.147137,17.870001,28.364861,29.677786
10/24/19,13.338616,5.997934,17.99,27.747593,29.809105
10/25/19,13.475423,6.16703,17.73,28.658792,29.743444
10/28/19,13.592686,6.157084,17.83,29.001722,30.034222
10/29/19,13.46565,6.127244,17.790001,29.217274,30.568871
10/30/19,13.631772,6.365967,17.65,29.472017,30.59701
10/31/19,13.397248,6.256552,17.530001,29.775751,30.972204
11/1/19,13.446108,6.51517,17.719999,29.814943,31.047241
11/4/19,13.582911,6.783734,18.01,29.746359,31.22546
11/5/19,13.749035,6.833468,18.190001,29.050711,30.962822
11/6/19,13.641545,6.833468,18.049999,29.109497,30.972204
11/7/19,13.622001,7.072192,18.290001,30.275444,31.244221
11/8/19,13.446108,7.012511,18.08,29.413233,30.15616
11/11/19,13.573142,7.082138,17.799999,29.834541,29.921661
11/12/19,13.41679,7.092113,17.190001,29.608604,29.921661
11/13/19,13.192039,7.092113,17.370001,29.49025,29.546469
11/14/19,13.319073,7.161937,17.290001,28.898472,30.0436
11/18/19,13.289758,7.092113,17.35,28.681486,29.630888
11/19/19,13.113864,7.102088,17.4,28.385597,29.856003
11/21/19,13.201811,7.610805,17.6,29.440935,30.034222
11/22/19,13.397248,7.740478,18.110001,29.569153,30.296856
11/25/19,13.074776,7.790352,18.02,29.322578,30.024839
11/26/19,12.762076,7.979874,17.93,28.78998,29.734066
11/27/19,12.918426,7.969899,17.98,28.928061,29.621508
11/28/19,12.947742,7.880126,17.93,29.12532,30.015461
11/29/19,12.967286,7.780377,18,28.750526,29.630888
12/2/19,13.074938,8.029749,18.450001,28.671623,29.640268
12/3/19,13.045578,7.830251,18.5,28.582855,29.649649
12/4/19,13.35875,7.900075,18.379999,29.253538,30.015461
12/5/19,13.300032,7.8901,18.41,29.638193,30.15616
12/6/19,13.172805,8.079623,18.559999,29.934084,30.184298
12/9/19,13.388111,7.880126,18.5,29.796001,30.428173
12/10/19,13.368536,8.039723,18.43,30.02285,30.437553
12/11/19,13.329391,7.979874,18.57,29.983398,30.484453
12/12/19,13.309818,8.079623,18.82,30.545586,30.859648
12/13/19,13.413551,8.54844,19.030001,29.569153,31.328638
12/16/19,13.28627,8.458666,18.959999,29.006964,31.610033
12/17/19,13.540833,8.408792,19.16,29.440935,31.375538
12/18/19,13.677907,8.368894,19.42,30.121481,32.088402
12/19/19,13.687696,8.678113,19.290001,30.190521,32.91383
12/20/19,13.560416,8.907535,19.65,29.845316,33.045147
12/23/19,13.658324,8.997309,19.73,30.082026,33.167084
12/26/19,13.893307,9.117006,19.719999,30.486408,33.589176
12/27/19,13.834561,9.077107,19.719999,30.518349,33.204605
12/30/19,13.795398,9.256654,19.73,30.178368,33.345299
1/2/20,14.049962,9.655648,20.200001,30.698339,33.026386
1/3/20,13.844353,9.675597,20.41,30.448353,32.820034
1/6/20,13.81498,9.625723,20.379999,30.808332,33.129566
1/7/20,13.628952,9.695547,20.5,30.688339,32.744991
1/8/20,13.423343,9.635698,20.33,30.498348,32.538635
1/9/20,13.158988,9.645673,20.190001,30.398355,33.129566
1/10/20,13.07087,9.855145,20.110001,30.268362,33.758015
1/13/20,13.247106,10.373836,20.459999,30.328358,33.636078
1/14/20,13.39397,10.124465,20.370001,29.998377,33.38282
1/15/20,13.17857,10.144415,20,29.548399,33.626694
1/16/20,13.207942,10.184315,19.65,29.518402,34.236385
1/17/20,13.315643,10.393786,19.549999,29.848385,34.986771
1/20/20,13.129615,10.822704,19.389999,29.998377,35.64336
1/21/20,12.826097,10.48356,18.93,29.618397,35.418243
1/22/20,13.012125,10.683057,19.200001,29.288416,35.352585
1/23/20,13.266688,10.593283,18.99,29.648396,35.924755
1/24/20,13.07087,10.353887,18.549999,29.298414,35.577702
1/27/20,12.786934,9.57585,18.139999,28.028484,34.705376
1/28/20,12.835888,9.835195,18.200001,28.798441,34.902351
1/29/20,12.698815,9.645673,18.18,28.848438,35.859097
1/30/20,12.806515,9.875093,18.1,28.938435,36.074833
1/31/20,12.591115,9.506024,18.139999,28.448462,35.896614
2/3/20,12.581325,9.86512,18.040001,28.178476,36.581345
2/4/20,12.610697,10.054642,18.25,28.628448,35.971653
2/5/20,12.679233,10.214239,18.41,28.388464,36.76894
2/6/20,12.55195,9.855145,18.65,29.178421,35.877857
2/7/20,12.522579,9.446177,18.389999,28.928434,35.455761
2/10/20,12.777143,9.396302,18.51,29.128422,34.583439
2/11/20,13.002333,9.80527,18.940001,29.478403,35.343204
2/12/20,13.090451,9.984818,19.129999,30.128368,35.605839
2/13/20,12.894634,9.984818,19.17,29.718391,35.211887
2/14/20,12.728189,9.645673,18.559999,29.418407,35.240028
2/17/20,12.728189,9.735447,18.870001,29.358412,35.784058
2/18/20,12.914215,9.615748,18.77,29.74839,35.64336
2/19/20,13.061078,10.114491,19.040001,30.548346,36.065453
2/20/20,12.97296,9.366378,19.68,29.918381,35.455761
2/21/20,12.7598,9.057158,19.540001,29.138422,35.399487
2/26/20,null,null,null,null,null
2/27/20,11.823483,7.850201,17.18,25.29863,33.429718
2/28/20,11.962934,7.93,16.959999,25.338629,33.326542
3/2/20,12.282212,8.22,17.15,26.528564,34.780418
3/3/20,12.102618,8.17,16.91,26.04859,34.771034
3/4/20,12.172461,8.65,17.24,26.888544,36.67514
3/5/20,11.803295,8.15,16.549999,25.288631,35.455761
3/6/20,11.533905,7.6,15.92,22.828764,34.705376
3/9/20,10.805552,6.25,14.96,16.049129,31.891428
3/10/20,11.035034,6.79,15.17,17.55905,32.322899
3/11/20,10.376523,5.97,14.22,15.849142,30.109259
3/12/20,9.249075,4.7,10.46,12.599319,26.141592
3/13/20,10.176975,5.67,11.68,15.399166,28.43965
3/16/20,9.079458,5.04,10,13.089292,26.357327
3/17/20,9.518465,5.04,10.48,12.999296,27.379728
3/18/20,9.049525,4.32,9.03,11.289389,23.637177
3/19/20,8.740226,4.24,9.65,12.209339,22.980587
3/20/20,8.291242,4.15,8.4,11.999351,23.684074
3/23/20,7.513002,3.84,7.74,11.499378,22.042604
3/24/20,8.051783,4.17,9.05,13.249283,23.730972
3/25/20,8.590564,4.56,10.57,14.319224,24.415703
3/26/20,8.959728,4.81,10.13,14.389221,26.329187
3/27/20,8.480812,4.6,8.97,13.29928,25.316166
3/30/20,8.80009,4.5,9.32,13.379276,25.381824
3/31/20,8.750203,4.65,9.54,13.989244,25.203608
4/1/20,8.241355,4.46,9.44,14.299227,24.659578
4/2/20,8.351106,4.56,9.25,15.509161,24.293764
4/3/20,8.091693,4.18,8.48,15.33917,24.228106
4/6/20,8.690338,4.34,8.86,15.769147,24.894073
4/7/20,8.949752,4.6,8.75,16.399111,25.6257
4/8/20,9.298962,4.89,9.34,17.319061,25.888336
4/9/20,9.219142,4.72,9.63,16.819088,26.075932
4/13/20,9.468577,4.96,9.76,16.929085,27.004536
4/14/20,9.57833,5.11,9.62,16.729095,27.670504
4/15/20,9.279007,5.02,9.28,16.379114,27.783062
4/16/20,8.99964,5.1,9.25,15.71915,27.923759
4/17/20,9.119369,5.4,9.55,16.129126,27.754921
4/20/20,8.949752,5.2,9.2,15.949136,28.158255
4/22/20,8.939775,5.17,8.97,16.749092,28.233294
4/23/20,8.820045,5.32,9.27,16.949537,28.083216
4/24/20,8.381038,4.85,8.28,15.949564,26.216629
4/27/20,8.650429,5.03,7.66,16.449553,27.82996
4/28/20,9.259051,5.27,8.17,17.25,28.796083
4/29/20,9.239098,5.5,8.82,18.200001,28.177015
4/30/20,8.979684,5.15,8.65,18.049999,27.239031
5/4/20,8.680361,5.1,7.72,17.379999,29.450001
5/5/20,8.889887,5.14,7.5,17.940001,30.389999
5/6/20,8.680361,5.2,7.16,17.280001,30.1
5/7/20,8.271287,5.54,7.01,17.440001,28.190001
5/8/20,8.470835,5.83,7.54,18.48,29.65
5/11/20,8.400993,5.64,7.19,18.15,29.17
5/12/20,8.161535,5.44,6.78,18.139999,28.99
5/13/20,8.201445,5.17,6.19,17.59,28.200001
5/14/20,8.500768,5.25,6.57,17.4,29.35
5/15/20,8.121626,4.95,6.23,17.15,29.690001
5/18/20,8.520722,5.42,6.59,18.540001,30.25
5/19/20,8.221399,5.43,6.44,18.68,29.4
5/20/20,8.231377,5.42,6.58,19.299999,28.629999
5/21/20,8.670383,5.48,6.59,19.190001,29.82
5/22/20,8.839999,5.32,6.47,18.67,30.57
5/25/20,9.219142,5.62,6.86,19.48,31.82
5/26/20,8.899864,5.44,6.64,19.67,31.549999
5/27/20,9.089436,6.08,7.27,19.93,33.610001
5/28/20,8.979684,6.2,6.98,19.77,32.779999
5/29/20,8.839999,6.17,7.15,20.34,32.25
6/1/20,9.07,6.21,7.41,20.33,31.719999
6/2/20,9.54,6.48,8.24,21.4,32
6/3/20,9.81,6.95,8.52,21.469999,32.099998
6/4/20,9.92,7.04,8.93,21.43,32.049999
6/5/20,10.04,7.07,9.04,22.1,32.400002
6/8/20,10.4,7.23,10.7,22.530001,33.209999
6/9/20,10.36,7.03,10.31,21.719999,33.450001
6/10/20,10.03,6.77,9.33,21.4,33.060001
6/12/20,9.79,6.51,8.82,20.6,32.310001
6/15/20,9.56,6.42,8.58,20.700001,31.6
6/16/20,9.76,6.89,9.05,21.370001,31.17
6/17/20,9.93,6.85,8.95,21.440001,31.959999
6/18/20,10.25,7.02,8.87,21.6,31.690001
6/19/20,10.41,7.06,8.76,21.469999,32.18
