Date,ITSA4,GOAU4,CMIG3,PETR4,TOTS3,USIM5,LAME4,BBAS3,CIEL3,LIGT3,ABEV3,KLBN11,VVAR3,CVCB3,GOLL4,EMBR3,CSNA3
2/26/18,10.97611,7.780207,6.946111,19.964159,31.252466,12.366889,16.446217,37.540649,20.463379,15.232121,20.967457,16.32012,7.978198,55.483841,19.6,22.475998,9.028624
2/27/18,10.831401,7.599714,6.89679,19.945608,31.104364,12.269894,16.367975,37.174145,20.387526,15.133849,21.033718,16.238651,7.798464,55.159664,19.610001,22.694599,8.829464
2/28/18,10.549949,7.485718,6.748824,19.908497,30.156404,11.949808,16.51474,36.476044,20.387526,15.006097,20.825466,16.20245,7.868361,55.149834,19.200001,21.621471,8.422842
3/1/18,10.731072,7.580715,6.609083,19.509588,30.116928,11.445435,16.749563,36.737827,20.395954,15.379529,21.147314,16.157187,7.958227,55.434719,19.1,21.462494,8.049417
3/2/18,10.819626,7.400221,6.781705,19.954885,29.949043,10.999256,16.964756,37.041237,20.134684,15.182986,21.374498,16.157187,7.938257,54.472004,19.02,21.363129,7.642797
3/5/18,11.10946,7.504717,6.765265,20.520782,29.751577,10.805265,17.111523,37.348461,20.269535,14.691627,21.317703,16.157187,7.938257,53.725407,18.9,21.482367,7.534916
3/6/18,11.061112,7.267226,6.666629,20.316685,29.968733,11.251444,16.495205,38.173546,19.907129,14.652318,21.554356,16.148136,7.688626,53.253876,19.040001,20.896122,7.534916
3/7/18,11.028876,7.41922,6.789929,20.103313,29.771265,10.931359,16.221209,37.910213,20.14311,14.652318,21.838339,16.446842,7.588774,53.440525,18.6,21.293573,7.510022
3/8/18,10.956441,7.229228,6.978992,20.131145,29.524429,10.698571,16.485388,38.112099,20.100973,14.642491,22.056061,16.582615,7.488922,54.599716,19.35,20.617907,7.128297
3/9/18,11.053052,7.191229,6.880348,20.771261,29.277596,10.844065,16.769102,38.36665,19.367727,14.839035,22.188587,16.582615,7.648685,55.984848,20.719999,22.058674,7.410442
3/12/18,11.157722,7.276725,6.946111,20.715599,29.623163,11.008956,16.602798,38.164764,19.258165,14.986443,22.699755,16.790802,7.698611,56.092907,21.6,21.830135,7.485128
3/13/18,11.085283,7.238727,6.732392,20.511503,29.435587,10.90226,16.681042,37.68259,19.637426,14.504911,22.680824,17.189077,7.758523,56.191139,21.620001,21.581726,7.360651
3/14/18,10.972555,7.257726,6.576202,20.761984,29.050451,10.999256,16.798456,37.357212,19.342442,14.328022,22.974274,17.198128,7.508892,56.014317,20.91,20.985548,7.310862
3/15/18,10.924294,7.058234,6.740608,19.769344,29.277596,10.805265,16.837626,37.278069,18.793785,14.013553,22.605095,16.899422,7.878345,55.896431,21.1,20.687456,7.078507
3/16/18,10.819626,7.020235,6.814587,19.880665,29.49485,10.814964,17.336531,37.286854,19.008131,14.151132,22.34951,16.953732,7.958227,57.016323,21.57,20.667566,7.06191
3/19/18,10.706898,6.811244,6.987217,19.416815,29.405905,10.281492,17.502932,36.407463,19.333937,14.003724,22.519901,17.035198,7.898316,55.405254,20.92,20.478592,6.854452
3/20/18,10.706898,7.048735,6.987217,19.630184,29.277596,10.620975,17.434406,36.548164,19.702608,14.514738,22.42524,17.198128,7.648685,56.780556,20.83,20.329409,6.987226
3/21/18,10.723015,7.115232,7.06942,20.455839,29.080128,10.882862,17.316996,37.154953,19.119589,14.671973,22.614559,17.198128,7.768508,56.937733,20.9,21.383669,7.368949
3/22/18,10.68272,6.868242,7.061195,20.1497,28.704882,10.756768,17.952948,36.486607,18.785213,14.740764,22.728155,17.252438,7.838405,57.320854,20.5,21.135023,7.219579
3/23/18,10.714954,6.744746,7.028315,20.17753,28.66531,10.620975,17.913776,36.231575,18.270786,14.534392,22.64296,17.107609,7.82842,57.173504,21.25,21.095238,7.111701
3/26/18,10.89206,6.687747,7.17628,20.43729,28.586359,10.688872,18.109432,36.477802,18.004997,14.622837,22.718689,17.315796,7.978198,57.723625,21.68,21.28421,7.111701
3/27/18,10.779335,6.535753,7.03654,19.889946,28.596254,10.485182,17.952948,35.572021,17.833517,14.937306,22.56723,17.469677,8.147946,57.566444,21.4,21.343885,6.970628
3/28/18,10.908177,6.545253,6.814587,19.667297,28.388891,10.368788,17.747473,35.457699,17.816374,13.07997,22.5483,18.085188,8.257785,57.959389,20.870001,21.28421,6.904242
3/29/18,11.101403,6.782744,7.03654,19.862118,28.448153,10.591876,18.432316,36.082077,17.739204,13.315823,22.78495,18.736908,8.137961,59.580292,21.65,21.433401,7.302564
4/2/18,11.036934,6.801744,6.831027,19.388987,28.043228,10.601576,18.275833,35.396137,17.533436,12.677055,22.576698,18.447252,8.28774,57.949574,21.35,21.18475,7.41874
4/3/18,10.980614,6.801744,6.89679,19.212721,28.793722,10.397886,18.246477,34.93005,17.56773,13.600811,22.908012,18.872684,8.407562,56.200962,21.34,21.48313,7.294264
4/4/18,10.988674,6.697248,6.814587,18.906578,29.22823,10.184497,18.187773,35.220253,17.190487,14.249404,22.898546,19.415781,8.177902,56.338493,20.559999,21.16486,7.136597
4/5/18,10.956441,7.134231,6.831027,19.620909,29.721897,10.262093,18.295368,36.249161,17.216208,14.47543,22.747087,19.252855,8.127976,56.977032,20.99,21.65221,7.360651
4/6/18,10.86789,7.077233,6.765265,19.741512,29.30809,10.116601,18.168139,35.774277,17.336237,14.839035,22.008732,19.20759,8.127976,57.664684,23.889999,21.532858,7.153194
4/9/18,10.650578,6.887241,6.600866,19.045736,28.68578,9.757719,17.561539,34.472755,17.533436,14.593356,22.046595,19.117077,7.868361,56.672497,22.91,20.876429,6.96233
4/10/18,10.698837,7.048735,6.617308,19.852839,29.080959,9.806214,17.532282,34.059437,16.95899,14.495084,22.529366,19.008459,7.738552,57.016323,22.450001,22.278801,7.095104
4/11/18,10.690781,7.048735,6.748824,20.223915,28.666084,9.90321,17.82572,34.340858,16.8904,14.632665,22.576698,18.836473,7.878345,57.212803,21.809999,23.163986,7.294264
4/12/18,10.859828,7.314724,6.905014,20.112591,29.387165,10.223294,18.442133,34.252899,16.718924,14.986443,22.046595,18.646389,7.988183,57.645042,22,22.895447,7.352354
4/13/18,10.6264,7.362223,6.724167,19.667297,29.535322,10.203897,17.894239,33.100887,16.067316,14.75059,22.018196,18.447252,7.928272,57.27174,21.200001,22.945177,7.26937
4/16/18,10.433178,7.229228,6.518664,19.129229,29.288397,9.728619,17.796364,31.922478,16.161623,14.514738,21.753143,18.628286,7.868361,56.436733,20.52,22.577179,7.07021
4/17/18,10.6264,7.43822,6.658405,19.509588,30.266296,9.932308,18.08008,32.687561,16.315954,15.330394,21.876205,19.098972,7.84839,57.026146,22.030001,22.875553,7.211282
4/18/18,10.83574,7.761208,6.77349,20.223915,31.17502,10.727671,18.354074,33.435059,16.315954,15.684172,22.103392,19.243799,7.978198,57.959389,22.74,22.676634,7.659393
4/19/18,10.666693,7.694711,6.937895,20.594999,31.609692,11.10595,18.393147,33.452648,16.118757,15.920025,22.245382,19.080868,8.108006,57.409267,21.209999,22.646799,7.692587
4/20/18,10.578139,7.675711,6.921455,20.743429,31.560308,10.911961,18.627972,33.083302,16.247366,16.21484,22.179121,19.098972,8.587297,56.751083,20.549999,23.372849,7.543217
4/23/18,10.618342,7.590214,6.905014,20.854753,31.560308,10.659773,19.25411,32.485298,16.033024,17.07963,22.198053,18.836473,8.297726,56.770733,21.040001,23.571768,7.57641
4/24/18,10.594168,7.561716,6.757048,20.780537,31.560308,10.426985,19.25411,32.168713,16.547447,17.580816,22.065527,18.230015,8.627238,57.065441,20.5,23.404181,7.57641
4/25/18,10.658634,7.504717,6.715951,20.158974,31.323278,10.562778,19.029099,32.590828,16.461708,17.443237,21.933001,18.284323,8.487445,56.122372,19.15,23.045036,7.584708
4/26/18,11.00479,7.656712,6.847467,20.993908,31.629484,10.725986,19.224752,32.84586,16.633186,17.610298,22.065527,18.782166,8.068065,56.485847,19.280001,23.124847,7.651094
4/27/18,11.020905,7.561716,6.946111,21.068127,31.668974,10.443468,19.400875,32.84586,16.247366,17.276173,21.942467,19.189491,8.3,56.692142,19.5,22.526276,7.385547
4/30/18,10.956441,7.42872,6.954335,21.309328,31.609692,10.618825,19.518286,32.274246,16.461708,17.379887,22.084459,19.216644,8.11,57.049866,19.42,22.087322,7.285966
5/2/18,10.30442,7.343224,6.771144,20.96608,30.770046,10.550631,18.706312,31.67625,16.444565,17.082623,21.459694,19.098972,8.1,55.603699,18.299999,21.987562,7.393845
5/3/18,10.022644,7.295725,6.701067,20.826925,30.760149,10.316821,18.109432,30.779251,15.424279,16.706093,21.393433,19.057409,7.61,52.829418,17.440001,22.067369,7.12
5/4/18,9.861653,7.409721,6.911298,20.659937,30.770046,10.696761,18.031187,30.717693,14.926998,16.527737,21.298771,19.112095,7.56,53.764019,18.25,21.927702,7.219579
5/7/18,9.877683,7.16273,6.893778,21.012461,29.555115,10.482436,17.962667,30.682508,15.192786,15.953031,21.147314,18.94804,7.6,52.760551,17.24,21.967609,7.028717
5/8/18,9.901858,7.086733,6.858739,21.253666,30.098351,10.570114,18.197493,31.517948,15.561463,15.962939,21.241974,18.94804,7.65,52.632656,16.860001,22.236967,7.028717
5/9/18,9.926033,7.542716,6.823702,22.988474,30.12804,10.794181,18.295368,32.84586,15.304247,15.754855,20.740271,19.203234,7.9,52.494926,15.2,23.025085,7.219579
5/10/18,10.256071,7.71371,6.946336,23.888344,31.214611,10.842892,18.67696,31.641058,15.518594,16.071934,20.636141,19.394634,7.63,52.898281,16.290001,22.416536,7.460232
5/11/18,10.095079,7.599714,6.928816,23.600756,30.157631,10.73573,19.205215,31.491571,15.501447,15.873761,20.683474,19.303486,7.5,50.999569,15.78,22.306799,7.700885
5/14/18,9.950207,7.637712,6.911298,24.342916,29.50573,10.570114,18.627972,30.7089,15.561463,15.556682,20.550945,19.248806,7.15,49.828861,15.05,22.107275,7.900047
5/15/18,9.813305,7.552215,6.84122,24.853155,29.031574,10.11224,18.187773,29.873459,15.201359,13.773112,20.314293,20.005268,7.2,49.1894,14.9,23.045036,7.800465
5/16/18,9.909918,7.751709,7.042687,25.409775,29.70327,10.609083,18.491024,30.313166,15.021311,14.159553,20.361626,20.415396,7.3,51.088112,14.87,23.24456,7.949836
5/17/18,9.475207,7.685211,6.84122,24.073887,29.071064,10.511662,17.639877,28.906113,14.57547,13.525394,19.964048,20.187551,7.19,49.091022,14.15,22.695871,7.72578
5/18/18,9.338392,7.647212,6.709822,23.79557,28.725367,10.4045,17.610527,28.747822,14.532607,13.456034,19.528605,20.050837,7.2,48.746696,14.21,22.805609,7.692587
5/21/18,9.281986,7.457219,6.788663,23.238951,28.68578,10.121982,17.718124,28.06188,14.326832,13.09932,19.216225,20.03261,7,49.681293,14.74,22.566181,7.510022
5/22/18,9.684547,7.409477,7.139039,22.969378,28.636396,9.966107,18.393147,28.685125,14.369702,13.356946,19.074232,19.731846,7.16,52.47525,15,22.566181,7.626199
5/23/18,9.459092,7.333091,7.130283,21.630814,28.359879,9.595911,18.089897,28.06538,14.412572,13.40649,18.979572,19.595137,6.84,50.163353,14.2,22.895397,7.219579
5/24/18,9.612022,7.199415,7.147803,18.665527,28.596905,9.35236,18.481207,27.2066,14.858409,13.17859,19.244625,19.367285,6.62,50.930706,14.15,23.1448,7.136597
5/25/18,9.475207,6.865224,6.806182,18.405247,28.833937,8.777578,17.913776,26.63998,14.704082,13.17859,19.0837,19.367285,6.75,50.419132,14.39,23.344324,6.779766
5/28/18,9.080702,6.349617,6.38572,15.718826,26.917614,8.134605,16.955038,24.683374,14.481161,12.494888,18.705053,18.774876,6,46.729927,13.25,22.296824,6.0993
5/29/18,9.016323,6.502389,6.534629,17.940468,27.411566,8.339187,17.043095,25.241138,14.146781,12.56425,18.54413,18.756649,6.27,49.120537,13.91,22.017488,6.356549
5/30/18,9.0405,6.502389,6.718586,17.643011,27.707878,8.037184,17.385517,26.887877,14.532607,12.237263,18.638792,19.13032,6.5,50.173191,13.49,22.436489,6.389743
6/1/18,9.177529,6.760193,6.657264,15.021658,28.201824,8.611964,17.767012,27.144621,14.824115,12.742606,18.875444,19.230576,6.75,50.458488,13.29,22.735779,6.447832
6/4/18,9.470147,6.865224,6.718586,16.295155,28.64629,9.186745,17.747473,27.534178,14.532607,12.960598,18.970104,19.194122,6.95,53.203259,14.3,22.406561,7.410442
6/5/18,9.000185,6.788838,6.412004,15.421369,27.885723,8.933452,16.632153,25.781199,14.103915,12.405711,18.705053,19.303486,6.89,50.379787,13.53,21.997536,7.41874
6/6/18,8.876046,6.731549,6.149215,15.179682,27.658491,8.670417,15.643963,24.5063,13.889568,11.622921,18.487333,19.731846,6.49,47.812096,12.8,23.1448,7.227878
6/7/18,8.335146,6.359165,5.965259,14.649835,26.917614,8.085895,15.262469,23.523575,13.718094,11.09776,18.061359,19.230576,6,46.080627,11.97,23.593729,7.103403
6/8/18,8.352883,6.196844,5.965259,14.175758,27.263414,8.280735,15.839715,23.860003,14.078192,11.870639,17.947763,18.73842,5.67,48.205612,12.25,22.576155,6.746573
6/11/18,8.157805,6.082264,5.903946,14.32449,27.095463,7.861827,15.438588,23.072044,13.546615,11.593196,17.976164,18.656393,5.87,45.25425,12.24,23.294443,6.688485
6/12/18,8.148938,6.177747,5.807586,14.370966,27.026283,8.085895,15.105886,23.966417,13.212237,11.543652,17.872034,18.875132,6.25,43.188297,12.35,24.721041,7.020419
6/13/18,8.086866,6.139555,5.877663,14.101396,27.263414,8.017699,15.056997,23.531311,12.500612,11.504017,17.711111,18.866018,6.2,42.056942,12.5,24.721041,6.970628
6/14/18,7.820854,6.05362,5.860144,14.036326,26.976898,7.764407,15.262469,22.465738,13.143647,11.01849,17.919367,18.674622,6.2,41.830666,12.1,24.740993,6.804661
6/15/18,7.900657,5.881751,5.956504,13.915483,27.411566,7.257821,14.949402,22.199348,13.032188,11.226573,17.720577,18.7931,5.81,41.466667,11.45,24.002754,6.522517
6/18/18,7.63464,5.872202,5.746273,13.478589,26.236025,7.199368,14.646052,21.773123,12.903579,11.077943,17.701483,18.501453,5.92,42.283211,11.1,24.292065,6.522517
6/19/18,7.971592,6.005878,5.93022,14.333785,26.176744,7.326015,15.507014,23.300434,13.675221,11.147304,17.949722,18.136894,6.09,43.690029,11.74,23.793255,6.622097
6/20/18,8.140071,6.311423,6.026581,15.068134,26.759567,7.472146,15.732022,23.9753,13.975308,11.295934,17.701483,17.909044,6.24,44.486897,11.8,24.371874,6.646992
6/21/18,7.900657,5.967685,5.790066,14.036326,26.818846,7.072722,15.360249,23.096205,13.615207,11.048216,17.310024,17.909044,5.92,42.794781,11.55,24.062613,6.265267
6/22/18,7.962727,6.10136,5.772547,14.045623,26.670692,6.975301,15.56572,23.176119,13.143647,11.068034,17.338669,17.653852,6.12,42.647213,11.09,24.242182,6.40634
6/25/18,7.927257,5.93904,6.009061,14.594062,26.38418,6.96556,15.741839,23.850979,13.203663,11.107669,17.395954,17.872591,5.9,43.286671,10.61,23.93292,6.315058
6/26/18,8.060265,5.795816,6.429514,14.91011,27.441158,6.926591,15.643963,24.135132,13.478024,11.543652,17.271833,17.772331,6.03,44.46722,10.47,23.873014,6.256968
6/27/18,7.820854,5.748075,6.166735,15.384184,27.362181,6.96556,15.066814,23.637869,13.760961,11.335568,17.138166,17.945499,5.84,42.88332,10.18,23.763182,6.240372
6/28/18,8.01593,5.843557,6.306889,15.43066,27.283108,7.238337,15.56572,24.996469,14.061044,11.395021,17.195452,17.754103,5.86,42.93251,10.65,24.601883,6.29846
6/29/18,8.140071,5.900847,6.394475,15.979101,26.868233,7.131174,16.309267,25.440453,14.163929,11.147304,17.166809,17.863476,5.89,44.46722,10.42,24.222473,6.522517
7/2/18,8.228744,5.93904,6.51711,16.239378,26.68059,7.043496,15.957029,26.097557,13.987043,11.147304,17.319572,17.845245,5.84,43.926136,10.12,24.681761,6.45613
7/3/18,8.503624,6.177747,6.525875,16.267267,27.016386,7.550082,16.133148,26.32843,13.840267,11.196847,17.271833,17.78145,5.74,43.699863,10.2,25.93981,6.489323
7/4/18,8.583428,6.27323,6.657264,16.369518,27.164543,8.007958,16.279915,27.083204,13.814365,11.246391,17.281382,17.808792,5.72,43.335861,10.5,26.908312,6.663589
7/5/18,8.601163,6.531034,6.718586,16.601904,27.460951,7.881311,16.358156,26.452747,13.814365,11.494109,17.567814,17.827017,5.58,42.666889,10.61,23.064266,6.497622
7/6/18,8.618897,6.693355,6.771144,16.676273,27.312799,7.832602,16.485388,26.15971,13.779828,11.593196,17.271833,17.972843,5.48,40.817368,11.12,22.634932,6.613798
7/10/18,8.636633,6.616968,6.832456,16.499655,27.846136,7.676728,16.583263,25.937716,14.513719,11.494109,17.367313,17.708536,5.35,39.499092,11.03,22.525101,6.613798
7/11/18,8.663235,6.473744,6.666028,16.183607,27.658491,7.335757,16.338621,26.452747,14.237431,11.543652,17.099976,17.790562,5.65,39.548279,10.67,21.546618,6.281864
7/12/18,8.787374,6.846128,6.736105,16.685568,27.727671,8.017699,16.729931,26.958889,14.159724,11.494109,17.415049,17.817904,5.59,40.768173,11.09,21.626493,6.646992
7/13/18,8.982453,6.827031,6.902534,16.834299,27.905416,8.105377,17.228935,27.642626,14.591422,11.395021,17.606005,17.972843,5.8,42.548832,11.21,20.628042,6.655292
7/16/18,9.035656,6.874773,6.876259,16.620497,27.905416,8.11512,17.131157,27.340723,15.282142,11.157212,18.092939,18.200695,5.64,44.162243,12.51,20.967516,6.597202
7/17/18,9.212999,7.275801,6.893778,17.001617,28.754957,8.475575,17.82572,28.255331,15.282142,11.127485,18.302988,18.455887,5.82,44.565598,12.89,21.536634,6.821259
7/18/18,9.204131,7.313994,6.762379,16.778519,29.031574,8.193056,17.835535,28.07774,14.677759,11.157212,17.911533,18.364746,5.89,44.270462,13.22,21.267052,6.713379
7/19/18,9.33714,7.199415,6.928816,17.103868,28.893217,8.144347,17.72794,27.829103,14.643228,12.901147,18.026104,18.592596,5.86,43.709702,12.9,20.997469,6.597202
7/20/18,9.638622,7.44767,7.060206,17.931173,29.466143,8.602222,18.011656,29.303144,14.78137,12.881329,17.940176,18.310061,5.8,44.270462,13.56,20.618057,6.804661
7/23/18,9.399208,7.495412,7.016413,17.903286,29.545219,8.59248,17.82572,29.107779,14.712298,13.277677,17.806507,18.410313,5.9,43.542458,13.6,20.268599,6.796362
7/24/18,9.416944,7.543154,7.165322,18.275108,29.821735,8.787322,17.884422,29.338654,14.608688,14.367636,18.112034,18.629051,6.75,45.106678,13.9,20.068907,7.227878
7/25/18,9.718429,7.399929,7.34927,18.553978,30.760149,9.011389,18.187773,29.809284,14.306501,13.555121,18.0452,18.583487,6.94,46.562691,14.83,19.879202,7.261071
7/26/18,9.549951,7.180319,7.165322,18.042723,30.177427,8.894484,17.542002,28.841396,13.822999,12.980416,18.990423,18.282717,6.6,44.644302,14.63,19.619602,7.186386
7/27/18,9.52335,7.514508,7.139039,18.377363,30.177427,8.913967,17.561539,29.196587,13.814365,12.683154,18.914042,18.346519,6.6,44.693489,14.8,19.409927,7.717482
7/30/18,9.62089,7.619541,7.174087,18.488905,30.473738,8.92371,17.639877,29.205462,13.728024,12.831785,18.809017,18.364746,7.08,44.74268,14.45,19.150331,7.568112
7/31/18,9.239601,7.342639,7.209116,18.330885,29.100655,8.641191,17.747473,28.859154,12.389759,12.960598,18.532133,18.410313,7.15,43.385052,13.81,19.220222,7.617901
8/1/18,9.443545,7.237608,7.130283,18.600458,29.387165,8.563254,17.776829,29.276505,12.571073,13.000233,18.570326,18.346519,7.39,43.483433,13.7,19.220222,7.659393
8/2/18,9.496749,7.371284,7.121529,18.972279,28.502726,8.728869,17.669233,29.507374,12.476097,12.831785,18.417562,18.173349,7.4,43.119431,13.6,18.780903,7.933239
8/3/18,9.780497,7.428575,7.31423,19.622972,28.34432,8.816547,18.08008,30.395353,12.441562,13.158772,18.427109,18.127779,7.79,44.673813,14.44,18.770918,8.007923
8/6/18,9.638622,7.409477,7.322995,19.557903,27.918594,8.602222,18.099712,30.457506,11.940791,13.020051,18.427109,18.006586,8.12,43.995003,14.36,18.601181,7.924942
8/7/18,9.62089,7.304446,7.366789,19.251146,27.572123,8.504802,17.992018,29.809284,11.465923,12.980416,18.302988,17.877901,8,44.46722,13.99,18.890734,7.983029
8/8/18,9.416944,7.495412,7.279192,18.721298,27.522627,8.572997,17.669233,28.97459,12.087569,12.702971,18.293442,17.859518,7.4,43.286671,13.39,18.241739,7.958135
8/9/18,9.230731,7.438122,7.095245,18.907209,27.760189,8.309961,17.463762,29.835924,12.519267,12.385893,18.398466,17.841133,7.07,42.106125,13.05,18.431444,7.858554
8/10/18,8.876046,7.17077,6.806182,18.210039,27.324646,7.705955,16.142967,28.193174,12.191176,11.999453,18.054749,17.482658,6.68,43.080078,12.31,18.341585,7.601305
8/13/18,8.831711,7.285349,6.893778,18.628344,27.393879,7.891054,16.289734,28.326368,12.389759,11.692283,18.274345,17.602148,6.61,43.286671,12.41,18.221769,7.958135
8/14/18,9.044525,7.44767,7.007648,18.619022,27.898857,8.046926,16.827808,29.303144,13.020039,12.187718,18.532133,17.785986,7.08,44.663979,12.48,18.441429,7.916642
8/15/18,9.026786,7.17077,6.920053,17.752371,27.720612,7.725439,16.465851,28.681562,12.78692,12.554341,18.541683,17.740023,6.7,44.900082,12.62,18.27169,7.501724
8/16/18,8.938116,7.037094,7.226635,17.659185,27.364222,7.793633,16.38751,28.770359,12.9337,13.228134,18.150225,17.712452,6.56,43.788403,12.55,18.97061,7.451934
8/17/18,8.822841,7.075288,7.182841,17.202559,27.225554,7.735181,16.084261,27.758066,12.666043,13.773112,18.312536,17.675684,6.35,43.493267,12.16,19.389959,7.47683
8/20/18,8.803641,7.361735,7.112764,17.109371,27.314726,8.154089,16.162502,27.021048,12.484732,13.525394,18.283892,17.887089,6.53,43.453915,12.36,19.519758,7.833659
8/21/18,8.604383,7.39038,6.709822,16.512968,26.770172,7.793633,15.311358,25.9466,12.441562,13.17859,18.12158,17.988203,6.2,41.112503,11.14,19.639572,7.559812
8/22/18,8.794585,7.515642,6.84122,17.100052,27.453297,7.930021,15.56572,26.887356,12.752386,13.347038,18.0452,18.33749,6.15,41.604397,11.25,19.869215,7.841958
8/23/18,8.559096,7.400016,6.508355,16.727301,26.829584,7.813117,15.008107,26.206211,12.855993,12.920963,18.083391,19.118782,6.05,39.764709,10.63,19.49979,7.490052
8/24/18,8.595324,7.611996,6.473316,17.053459,26.552347,7.949506,15.096069,26.564705,12.925065,13.020051,18.20751,19.651901,6.14,41.496181,10.39,19.569679,7.677082
8/27/18,8.839868,7.997414,6.639745,17.43553,27.294888,8.056668,15.536366,27.380289,13.166817,13.555121,18.264797,19.946037,6.1,42.843967,10.77,19.91914,7.748331
8/28/18,8.694955,7.881789,6.552149,17.100052,27.304808,7.978731,15.418954,27.245855,13.166817,13.624482,18.236155,20.139065,6,41.535534,10.56,19.999016,7.561301
8/29/18,8.939501,7.881789,6.613471,17.98534,26.730591,8.11512,15.507014,27.801531,13.21862,13.683935,18.379372,19.900082,6.05,42.74559,11.22,19.869215,7.65927
8/30/18,8.540981,7.602361,6.447033,17.519402,26.235533,7.871569,15.086349,26.824619,13.158181,13.614573,18.140676,19.826548,6,40.90591,10.88,19.569679,7.712706
8/31/18,8.685896,7.573454,6.534629,17.948069,26.374203,7.861827,15.262469,26.976978,13.037307,13.753296,17.997461,19.624329,5.7,41.860184,11.21,19.569679,7.819579
9/3/18,8.590649,7.506006,6.455797,17.70578,25.790071,7.813117,14.968937,26.340649,12.838723,13.634391,17.787411,20.166639,5.51,40.630444,10.86,19.360006,7.881923
9/4/18,8.49086,7.371111,6.184254,17.37962,25.829649,7.803375,14.440581,25.668459,12.812823,13.277677,17.195452,19.946037,5.08,38.672707,10.12,19.799324,7.472241
9/5/18,8.49086,7.303662,6.341927,17.472809,26.03755,7.676728,14.577627,25.713278,12.700583,13.228134,17.319572,19.85412,4.95,39.351524,10.02,19.599634,7.392085
9/6/18,8.79929,7.486735,6.350683,17.696459,25.334686,7.735181,14.802636,26.286867,12.191176,13.356946,17.49143,19.900082,4.77,40.394337,10.04,19.67951,7.436617
9/10/18,8.790218,7.467464,6.341927,17.948069,25.671244,7.666986,14.831988,25.928373,12.519267,13.604664,17.46279,19.716246,4.7,39.48925,10.12,19.89917,7.605833
9/11/18,8.42736,7.091683,6.149215,17.239834,24.750557,7.20911,14.421044,24.754295,12.389759,13.297495,17.367313,19.762203,4.52,38.033249,9.61,20.018984,7.276306
9/12/18,8.481791,7.24585,6.166735,17.659185,24.453579,7.111691,14.293815,24.867109,12.519267,13.000233,17.615553,19.605946,4.52,39.1646,9.62,19.360006,7.400992
9/13/18,8.536219,7.130225,5.965259,17.43553,24.166426,6.926591,13.980747,24.534472,12.260246,12.584067,17.50098,19.348576,5.1,39.154762,9.31,19.150331,7.374272
9/14/18,8.735789,7.062776,5.956504,17.51008,23.562555,6.819429,14.225389,24.732262,12.17391,12.613792,17.405502,19.210699,4.96,39.144924,9.33,19.120377,7.570209
9/17/18,8.871861,7.236214,6.096658,18.078529,23.958521,7.413693,14.548274,25.577343,12.729763,12.494888,17.529625,18.925755,5.39,41.21088,10.01,19.200253,7.694895
9/18/18,8.989789,7.602361,6.38572,18.870634,24.324831,7.793633,15.047181,26.719107,12.433721,12.930872,17.940176,18.980906,5.89,41.712616,10.31,19.609619,7.953172
9/19/18,8.98072,7.554183,6.263085,18.619022,24.245678,8.134605,14.939584,26.4494,12.03003,12.802059,17.940176,18.613239,5.35,40.738663,10.5,19.539726,7.962078
9/20/18,8.853716,7.534912,6.280605,18.51652,24.503075,7.842343,14.56781,26.521318,11.37515,12.782241,17.901983,18.438593,5.4,40.53207,11.09,19.070454,7.86411
9/21/18,8.953506,7.640902,6.48208,18.768126,24.433743,8.26125,15.409235,27.492273,11.545598,13.079503,17.997461,18.355871,5.5,42.430779,11.41,19.070454,8.104576
9/24/18,8.699503,7.467464,6.289369,18.637659,23.948603,8.076152,14.900415,26.728096,11.348238,12.633611,17.558266,18.254761,5.5,41.594555,10.68,18.990578,7.828486
9/25/18,8.772075,7.785434,6.263085,18.712212,24.107012,8.183313,14.851525,26.566273,11.249557,12.851603,17.567814,18.291525,5.54,40.512394,10.75,19.220343,8.273793
9/26/18,8.853716,7.756528,6.27185,18.814716,24.998035,8.193056,14.929767,26.476372,11.294414,12.71288,17.854246,18.521322,5.5,40.295956,10.9,19.530025,8.282698
9/27/18,9.116791,7.70835,6.280605,19.998211,24.908962,8.212541,15.555903,27.231556,11.303385,12.623702,17.644196,18.355871,5.57,42.430779,11.6,19.869678,8.238168
9/28/18,9.162148,7.68908,6.27185,19.65341,24.84955,8.105377,15.526549,26.476372,11.038625,12.653429,17.510529,18.282335,5.06,42.607861,11.05,19.80974,8.318322
10/1/18,9.062362,7.515642,6.140451,19.569546,24.948544,7.813117,15.164592,25.361576,10.948511,12.356167,17.596457,18.061737,4.28,42.145481,10.61,19.210352,8.291605
10/2/18,9.43429,7.679444,6.587187,21.26557,25.245516,8.280735,15.634243,28.256447,11.534236,12.831785,17.424599,18.291525,4.44,45.155872,11.49,19.849701,8.621132
10/3/18,9.74272,7.679444,6.911298,22.1695,25.602005,8.650933,16.504925,30.818682,11.065657,13.465943,17.310024,17.730833,4.78,46.238037,12.25,20.32921,8.558788
10/4/18,9.670149,7.583089,7.051452,22.383833,25.097029,8.845773,16.729931,31.57386,11.083679,13.971288,17.061785,17.308016,4.73,45.057491,12.15,19.849701,8.558788
10/5/18,9.55222,7.428923,7.57702,22.327917,24.91888,8.787322,16.681042,32.13126,11.083679,14.001014,16.851734,16.848425,4.67,47.221825,12.4,19.160404,8.353947
