Date,ITSA4,GOAU4,EMBR3,TOTS3,CPFE3,MGLU3
7/23/18,9.458191,7.495412,20.268599,29.623028,20.515604,16.025801
7/24/18,9.476037,7.543154,20.068907,29.900272,20.672491,16.512177
7/25/18,9.779412,7.399929,19.879202,30.841158,20.644808,16.41836
7/26/18,9.609879,7.180319,19.619602,30.256901,20.497143,16.239408
7/27/18,9.583111,7.514508,19.409927,30.256901,20.414087,16.023333
7/30/18,9.681263,7.619541,19.150331,30.553991,20.266424,16.048019
7/31/18,9.297581,7.342639,19.220222,29.177294,20.07262,16.327009
8/1/18,9.502806,7.237608,19.220222,29.46456,20.164909,16.5739
8/2/18,9.556342,7.371284,18.780903,28.577791,20.257196,16.893677
8/3/18,9.841871,7.428575,18.770918,28.418968,20.284882,16.907207
8/6/18,9.699108,7.409477,18.601181,27.992119,20.211054,17.035589
8/7/18,9.681263,7.304446,18.890734,27.644735,20.201824,18.010817
8/8/18,9.476037,7.495412,18.241739,27.59511,20.07262,17.286137
8/9/18,9.288656,7.438122,18.431444,27.833298,19.934189,18.145422
8/10/18,8.931745,7.17077,18.341585,27.396606,19.657324,17.162691
8/13/18,8.88713,7.285349,18.221769,27.466021,19.795759,17.405928
8/14/18,9.101277,7.44767,18.441429,27.97233,20.211054,17.509624
8/15/18,9.083433,7.17077,18.27169,27.793615,20.118765,17.118252
8/16/18,8.994205,7.037094,18.97061,27.436287,20.109537,16.825731
8/17/18,8.878208,7.075288,19.389959,27.297253,20.164909,16.49855
8/20/18,8.858888,7.361735,19.519758,27.38666,20.164909,17.081215
8/21/18,8.658377,7.39038,19.639572,26.840673,20.035706,16.34923
8/22/18,8.849771,7.515642,19.869215,27.525597,20.220282,16.571432
8/23/18,8.612806,7.400016,19.49979,26.900242,19.989561,16.390015
8/24/18,8.64926,7.611996,19.569679,26.622276,20.044933,16.294909
8/27/18,8.895341,7.997414,19.91914,27.36677,20.07262,16.223316
8/28/18,8.749516,7.881789,19.999016,27.376717,19.961874,15.966545
8/29/18,8.995597,7.881789,19.869215,26.800989,20.266424,16.308542
8/30/18,8.594579,7.602361,19.569679,26.304626,20.211054,15.751749
8/31/18,8.740403,7.573454,19.569679,26.443661,20.395628,16.078833
9/3/18,8.644555,7.506006,19.360006,25.857992,21.226219,15.61102
9/4/18,8.544143,7.371111,19.799324,25.897675,21.041643,14.566664
9/5/18,8.544143,7.303662,19.599634,26.106119,21.484627,15.039514
9/6/18,8.854506,7.486735,19.67951,25.401407,21.43848,15.455477
9/10/18,8.845379,7.467464,19.89917,25.73885,21.512312,15.043166
9/11/18,8.480245,7.091683,20.018984,24.815739,21.410795,14.702455
9/12/18,8.535016,7.24585,19.360006,24.517981,21.678431,14.73949
9/13/18,8.589786,7.130225,19.150331,24.230068,22.407507,14.249456
9/14/18,8.790608,7.062776,19.120377,23.624609,22.222929,14.319771
9/17/18,8.927533,7.236214,19.200253,24.02162,22.13064,14.676482
9/18/18,9.046203,7.602361,19.609619,24.388891,21.890692,15.360473
9/19/18,9.037075,7.554183,19.539726,24.30953,21.816862,14.691394
9/20/18,8.909276,7.534912,19.070454,24.567606,22.010668,14.627103
9/21/18,9.009688,7.640902,19.070454,24.498091,21.927608,15.307341
9/24/18,8.754096,7.467464,18.990578,24.011673,21.872236,14.985098
9/25/18,8.827122,7.785434,19.220343,24.170498,21.899921,15.201178
9/26/18,8.909276,7.756528,19.530025,25.063871,21.973753,15.079016
9/27/18,9.174,7.70835,19.869678,24.974564,21.955294,15.328279
9/28/18,9.219642,7.68908,19.80974,24.914993,22.029125,15.120889
10/1/18,9.11923,7.515642,19.210352,25.014248,21.844549,15.138171
10/2/18,9.493492,7.679444,19.849701,25.312,22.047581,16.097397
10/3/18,9.803857,7.679444,20.32921,25.669432,22.758198,17.201008
10/4/18,9.730829,7.583089,19.849701,25.163124,23.533419,17.22076
10/5/18,9.612161,7.428923,19.160404,24.984507,23.561106,17.529375
10/8/18,10.196376,7.4771,19.180386,25.68922,23.155037,18.336714
10/9/18,10.114222,7.554183,18.680897,25.460981,22.758198,18.541634
10/10/18,9.867756,7.255485,18.940628,24.914993,22.453648,17.733011
10/11/18,9.812985,7.168766,18.431152,24.914993,22.859716,18.603359
10/15/18,9.876883,7.284391,18.191395,24.269751,23.210409,18.516945
10/16/18,10.287661,7.457829,18.870699,24.200333,23.44113,19.652651
10/17/18,10.196376,7.534912,18.840733,24.567606,23.81951,19.967487
10/18/18,9.886011,7.236214,18.810762,25.034134,23.348841,19.860043
10/19/18,9.867756,7.101318,18.740833,25.808365,23.348841,20.862425
10/22/18,10.022938,7.428923,18.571009,27.138527,23.348841,20.627878
10/23/18,10.00468,7.438559,18.491089,25.312,23.13658,20.869831
10/24/18,9.767344,7.197672,17.961632,25.431147,23.071978,20.738979
10/25/18,9.876883,7.188037,18.681295,25.62965,23.071978,20.76614
10/26/18,10.077706,7.342204,19.630852,25.192957,23.348841,20.590843
10/29/18,9.940783,7.255485,19.370974,24.597343,22.979689,20.547588
10/30/18,10.324175,7.380744,20.300541,25.321947,22.961231,20.895803
10/31/18,10.260274,7.650537,20.920252,24.914993,23.210409,20.837736
11/1/18,10.406327,7.843247,21.260094,26.374144,23.699535,20.97718
11/5/18,10.49761,8.02632,21.779852,26.056496,24.022543,21.351274
11/6/18,10.543253,8.064862,21.769857,25.520451,23.994858,19.56624
11/7/18,10.588895,8.02632,21.589941,25.212749,23.828737,18.628048
11/8/18,10.315046,7.727622,20.540428,24.418629,23.994858,18.21702
11/9/18,10.543253,7.669809,20.370506,24.954672,23.911797,18.072538
11/12/18,10.442842,7.428923,20.370506,23.823112,23.948715,18.953945
11/13/18,10.369814,7.313298,20.390499,23.57498,24.12406,18.937944
11/14/18,10.543253,7.197672,20.560419,24.964619,24.447067,19.1959
11/16/18,10.944901,7.611996,20.600401,25.4212,24.548584,19.319347
11/19/18,11.01793,7.400016,20.190592,25.857992,24.548584,19.276093
11/21/18,10.817106,7.216943,20.820299,25.550287,24.271721,19.163805
11/22/18,10.807977,7.168179,21.200121,25.907619,24.262493,19.75141
11/23/18,10.826233,6.836591,20.860281,25.709114,24.170206,20.041557
11/26/18,10.62541,6.690301,21.230106,27.753935,23.985628,19.525454
11/27/18,11.036185,6.807333,21.469995,27.892868,23.708765,20.834084
11/28/18,11.291779,6.865849,21.729874,28.984745,23.994858,20.992094
11/29/18,11.401321,6.934116,21.73987,29.084,25.093084,21.138947
11/30/18,11.264395,7.138922,21.789846,28.786242,24.825447,20.323015
12/3/18,11.182104,7.411995,21.789846,29.620043,24.862364,20.014399
12/4/18,11.017529,7.20719,21.380037,29.084,24.853134,20.343952
12/5/18,11.017529,7.285211,21.489986,28.925173,24.862364,20.357578
12/6/18,11.300966,7.187685,20.990219,28.786242,24.714705,20.409426
12/7/18,11.081532,7.177933,20.460464,28.786242,24.613186,20.28845
12/10/18,10.743234,6.98288,20.870274,28.190626,24.447067,19.816786
12/11/18,10.779807,6.895106,21.020206,27.992119,24.594728,20.293287
12/12/18,10.889524,6.924363,21.01021,28.399076,24.917736,20.738979
12/13/18,11.063246,6.98288,20.790312,27.793615,25.010025,20.677258
12/14/18,11.136391,6.865849,20.720345,28.140999,25.102314,21.059942
12/17/18,10.834665,6.953622,21.240103,27.793615,24.908508,20.994564
12/18/18,10.887822,6.963374,21.44001,27.188154,24.899279,21.714205
12/19/18,10.878675,6.875602,20.790312,27.545483,25.369946,21.851181
12/20/18,10.869525,6.661043,20.340523,27.823353,25.582209,21.966034
12/21/18,10.750582,6.631785,21.459999,26.800989,25.831387,22.561047
12/26/18,10.61334,6.670796,21.459999,27.138527,26.025192,21.820368
12/27/18,10.796329,6.573269,21.049999,26.721529,26.283596,21.47966
12/28/18,11.052512,6.768322,21.68,26.949869,26.625063,22.352472
1/2/19,11.574031,6.98288,21.540001,28.466816,26.708122,23.035231
1/3/19,11.674674,7.012137,21.9,29.122547,26.385115,22.788715
1/4/19,11.638078,7.187685,20.799999,29.927404,26.440487,22.095144
1/7/19,11.628927,7.236449,21.23,29.281528,26.099022,22.438166
1/8/19,11.784468,7.187685,21.360001,28.089226,26.117477,22.257441
1/9/19,11.940009,7.363232,21.280001,29.172222,26.394342,22.18313
1/10/19,11.857664,7.333974,20.99,29.708794,26.302055,22.398632
1/11/19,11.711272,7.158427,21.530001,29.996889,26.117477,21.996063
1/14/19,11.885111,7.158427,21.620001,30.87133,25.942133,22.169456
1/15/19,11.811916,7.02189,21.76,31.815256,25.831387,21.918087
1/16/19,11.821065,6.98288,21.5,31.497295,25.988276,21.674049
1/17/19,11.839364,7.080407,20.469999,32.292198,26.671207,21.609646
1/18/19,11.830215,7.177933,19.85,33.772591,28.147814,21.574968
1/21/19,11.784468,7.216943,20.139999,33.087101,28.360075,20.683235
1/22/19,11.729571,7.012137,19.48,33.633526,28.600023,20.070219
1/23/19,11.885111,7.236449,19.459999,33.822266,28.609251,21.005251
1/24/19,12.077249,7.353479,19.67,33.385147,28.609251,20.742685
1/28/19,12.342583,7.109664,19.26,32.192844,28.784599,20.730299
1/29/19,12.141294,7.177933,19.16,32.570339,28.775372,22.057991
1/30/19,12.278537,7.460758,19.42,32.659832,29.578276,21.816427
1/31/19,12.351732,7.265706,19.34,33.047279,30.085857,22.178175
2/1/19,12.38833,7.324222,19.27,32.937973,28.70154,22.144686
2/4/19,12.626215,7.314469,19.43,33.186451,28.719999,21.930471
2/5/19,12.232791,7.304717,19.629999,34.209816,28.609251,21.735975
2/6/19,11.711272,6.943869,18.99,33.504406,28.323162,21.017635
2/7/19,11.729571,6.992632,18.4,32.510712,28.009382,20.658466
2/8/19,12.104696,6.992632,18.940001,32.093399,27.94478,21.05479
2/11/19,12.022353,6.992632,18.67,32.172932,27.501797,20.476452
2/12/19,12.223639,7.109664,18.629999,31.288639,27.584858,20.410763
2/13/19,11.958306,7.148674,18.77,31.596647,29.209124,19.977283
2/14/19,12.260237,7.216943,19.299999,32.371635,29.504444,21.140301
2/15/19,12.104696,7.138922,19.33,33.12682,29.209124,20.308014
2/18/19,11.857664,7.129169,18.889999,33.683201,29.162981,20.873964
2/19/19,12.104696,7.051148,19.280001,33.335476,29.329098,21.01268
2/20/19,12.077249,7.158427,19.1,34.140228,29.070692,20.125904
2/21/19,12.406628,6.914611,19.49,33.285801,29.338327,19.952511
2/22/19,12.210876,7.090158,19.51,33.693153,29.412159,22.033218
2/25/19,12.125683,7.090158,19.4,34.180054,29.301413,21.513041
2/26/19,12.135148,7.129169,19.700001,34.865643,29.01532,22.107529
2/27/19,11.964766,7.177933,19.35,35.541286,28.664625,21.797901
2/28/19,11.709188,7.002385,19.08,36.21693,28.323162,21.483316
3/1/19,11.623858,6.924363,18.959999,36.634235,28.240101,21.701296
3/6/19,null,null,null,null,null,null
3/7/19,11.652302,6.875255,19.110001,36.644192,27.824806,21.940283
3/8/19,11.860888,6.924365,19.290001,36.336086,28.064753,22.394867
3/11/19,12.192726,6.953829,19.219999,36.147343,28.147814,22.611658
3/12/19,12.230651,6.934186,18.85,35.968552,28.39699,22.150928
3/13/19,12.306499,7.081512,18.82,36.763355,28.609251,21.95643
3/14/19,12.107397,7.022582,18.790001,37.607929,28.369303,21.859825
3/15/19,12.135841,7.150265,19.75,36.872658,28.138584,21.945335
3/18/19,12.221169,7.317235,19.74,37.448948,28.240101,22.345325
3/19/19,12.031547,7.484206,19.459999,36.564655,28.378532,22.380003
3/20/19,11.822963,7.297592,19.219999,36.664005,28.230873,22.495235
3/21/19,11.64282,7.189553,19.1,36.564655,27.852491,22.571926
3/22/19,11.310983,6.924365,18.700001,37.806629,27.981693,21.463501
3/25/19,11.339425,6.934186,18.549999,37.75695,28.101671,21.440018
3/26/19,11.405791,7.022582,18.65,38.760513,28.489279,21.870924
3/27/19,10.836926,6.727928,18.389999,38.174267,28.313932,20.807089
3/28/19,11.424755,6.924365,18.530001,39.148056,28.378532,21.152584
3/29/19,11.358387,6.983294,18.450001,39.148056,28.129356,21.407818
4/1/19,11.358387,7.415453,18.700001,38.999031,27.409512,21.214508
4/2/19,11.254095,7.356523,18.610001,38.750553,27.224934,20.577911
4/3/19,11.140323,7.346701,18.459999,39.952812,26.948071,20.939657
4/4/19,11.187727,7.513671,18.799999,41.959923,26.754267,20.930941
4/5/19,11.443717,7.376167,19.379999,41.333958,27.169563,21.053602
4/8/19,11.434237,7.425275,19.35,41.592293,27.058817,20.651035
4/9/19,11.263575,7.268127,18.870001,41.45322,26.763494,20.597727
4/10/19,11.206691,7.150265,18.790001,41.612198,26.763494,20.893782
4/11/19,11.064472,7.022582,18.6,41.880482,26.246683,20.559383
4/12/19,10.950699,6.993116,18.57,42.02951,26.615833,20.414528
4/15/19,10.931737,6.973472,18.209999,41.989792,26.71735,20.249754
4/16/19,11.026549,7.061869,18.700001,41.85062,26.311283,20.196409
4/17/19,10.874849,7.032403,19.030001,42.108948,26.302055,19.838907
4/18/19,10.988623,7.052047,19.32,40.439709,26.440487,21.201885
4/22/19,10.950699,6.973472,19.51,41.333958,26.652748,20.755007
4/23/19,11.235132,6.865433,19.18,42.516407,26.763494,21.226713
4/24/19,11.235132,6.816324,19.309999,42.923763,26.671207,21.407946
4/25/19,11.415276,6.914542,19.17,42.993248,26.855783,21.723244
4/26/19,11.396312,6.757394,19.23,43.321159,26.763494,22.213516
4/29/19,11.187727,6.796681,19.57,43.818012,26.855783,22.158899
4/30/19,11.292018,6.678819,19.639999,44.265091,27.520256,23.741644
5/2/19,11.329944,6.590423,19.709999,43.758385,27.942518,23.677095
5/3/19,11.159285,6.718107,19.51,42.218254,27.79244,24.361015
5/6/19,10.846405,6.62971,19.299999,41.830807,27.923759,24.85268
5/7/19,10.846405,6.600245,19.200001,40.638409,28.045696,23.85207
5/8/19,10.941217,6.718107,19.18,39.247406,28.317713,24.019701
5/9/19,10.893811,6.62971,19.209999,39.942955,28.467789,23.07629
5/10/19,10.855888,6.62971,19.290001,41.064083,28.842981,23.150772
5/13/19,10.666265,6.413631,18.91,41.193497,28.552208,22.34639
5/14/19,10.685227,6.52167,18.93,39.829666,28.158255,22.126627
5/15/19,10.666265,6.393988,18.139999,39.690304,27.87686,21.474977
5/16/19,10.505085,6.266304,17.43,38.824223,27.651743,20.730181
5/17/19,10.505085,6.295769,18.15,38.326477,27.107714,20.956102
5/20/19,10.846405,6.414371,18.610001,38.4758,27.295311,21.474977
5/21/19,11.178246,6.651574,18.870001,40.835117,28.139494,22.27072
5/22/19,11.111878,6.631807,19,41.113857,28.261431,22.374891
5/23/19,11.073954,6.444021,18.74,39.660442,28.167635,22.399717
5/24/19,10.950699,6.444021,18.51,39.819714,28.045696,21.95294
5/27/19,10.979143,6.424254,18.82,39.819714,27.951897,22.095642
5/28/19,11.254095,6.513206,19.309999,39.889397,27.87686,23.461102
5/29/19,11.529048,6.513206,19.280001,40.10841,27.904999,23.494667
5/30/19,11.690228,6.473672,19.15,39.321968,28.420889,23.94393
5/31/19,11.747113,6.404487,18.950001,39.321968,28.833603,24.330032
6/3/19,11.794596,6.404487,18.91,38.94368,28.796083,24.173626
6/4/19,11.823086,6.374837,18.68,39.740074,28.964918,24.146317
6/5/19,11.538192,6.276002,18.459999,40.576286,28.420889,23.733002
6/6/19,11.671142,6.276002,18.42,40.008858,27.904999,23.586428
6/7/19,11.775604,6.453905,18.540001,40.864983,27.295311,24.634109
6/10/19,11.59517,6.61204,18.48,42.248714,26.544922,25.136896
6/11/19,11.623659,6.829476,18.5,42.75642,26.770041,25.719128
6/12/19,11.566682,6.720758,18.629999,42.855968,27.145233,25.213858
6/13/19,11.414738,6.83936,19.02,43.931103,27.998798,26.019529
6/14/19,11.376752,6.681225,18.67,45.075916,27.745543,26.262831
6/17/19,11.367255,6.61204,18.77,44.787224,28.045696,25.757561
6/18/19,11.585672,6.908544,18.73,44.548306,28.092596,25.832041
6/19/19,11.75661,7.027146,18.59,44.787224,27.858101,26.06789
6/21/19,11.965532,7.086447,19.129999,43.293987,27.93314,26.396793
6/24/19,12.013014,7.106213,19.42,43.393536,27.754921,26.065409
6/25/19,11.946539,6.908544,18.93,42.487637,27.295311,25.634619
6/26/19,12.326397,7.066679,19.02,43.194435,27.389109,25.875437
6/27/19,12.28841,7.017262,18.959999,43.403488,27.83934,25.900261
6/28/19,12.240929,7.155631,19.41,43.771824,28.542828,26.206919
7/1/19,12.269419,7.066679,19.5,43.50304,28.41151,26.092716
7/2/19,12.136468,6.86901,19.450001,44.996281,28.364611,26.37326
7/3/19,12.316901,6.967845,19.34,45.543797,29.190037,27.414783
7/4/19,12.487837,7.135864,19.34,46.489517,29.490191,27.445768
7/5/19,12.601795,7.145747,19.48,48.818974,29.48081,28.063948
7/8/19,12.611291,7.185281,19.389999,48.480503,29.602747,28.476067
7/10/19,12.66827,7.145747,19.42,48.779152,29.884144,28.985014
7/11/19,12.535319,6.967845,19.200001,49.346584,29.856003,28.646179
7/12/19,12.345389,6.878894,19.290001,48.052444,29.546469,28.805071
7/15/19,12.297909,7.007379,19.32,47.504925,29.255695,28.631184
7/16/19,12.240929,6.977728,19.26,47.6642,29.236935,29.047079
7/17/19,12.278914,6.918428,19.299999,47.893162,29.133757,30.336769
7/18/19,12.544816,6.829476,19.26,47.186363,29.049337,30.660807
7/19/19,12.392874,6.819592,19.33,47.684113,28.993059,29.549868
7/22/19,12.582802,6.691107,19.309999,47.783657,29.152517,30.704302
7/23/19,12.649275,6.730641,19.41,47.913071,29.068098,30.040142
7/24/19,12.630284,6.61204,19.5,48.351089,28.983679,30.513037
7/25/19,12.250426,6.55274,19.299999,48.032532,28.758564,30.347992
7/26/19,12.354888,6.621923,19.370001,48.380951,29.105618,31.281471
7/29/19,12.335894,6.631807,19.5,48.649738,29.612127,32.746235
7/30/19,12.136468,6.740526,19.370001,48.142036,29.921661,32.839287
7/31/19,11.842079,6.572506,19.309999,48.28141,30.231197,32.736305
8/1/19,11.918049,6.493439,19.360001,48.938431,30.953444,34.322723
8/2/19,11.832582,6.483555,19.41,48.779152,31.1129,35.197811
8/5/19,11.642653,6.295769,19.02,48.370998,30.70957,34.260654
8/6/19,12.022511,6.335303,19.459999,48.74929,31.731972,36.346088
8/7/19,12.335894,6.226585,19.5,49.366493,31.891428,36.058105
8/8/19,12.459349,6.513206,19.6,53.258869,31.872667,36.882343
8/9/19,12.402369,6.404487,19.549999,56.115936,31.760111,37.517902
8/12/19,11.965532,6.256235,19.43,54.652565,31.553753,36.167336
8/13/19,12.269419,6.493439,19.5,54.51635,31.534992,37.587418
8/14/19,12.107979,6.177168,18.360001,54.34692,30.953444,36.693665
8/15/19,12.155462,6.028915,18.049999,53.519707,30.390656,36.058105
8/16/19,12.204729,6.206818,18,53.111088,30.944065,37.299431
8/19/19,11.990096,6.067562,17.950001,53.170883,30.728327,37.567558
8/20/19,11.804734,6.127244,18,53.529675,30.765846,36.276577
8/21/19,11.951074,6.236658,18.139999,54.247257,31.009724,36.286507
8/22/19,11.755954,6.246605,18.15,53.121052,30.681429,34.191143
8/23/19,11.590102,6.017828,17.85,53.210747,30.381273,33.545647
8/26/19,11.541322,5.858679,17.66,52.194172,30.203058,33.466206
8/27/19,11.726686,5.749264,17.549999,51.815453,30.249956,33.972668
8/28/19,11.902293,5.779104,17.719999,52.533031,30.08112,34.667816
8/29/19,11.960829,6.037722,18.01,53.021389,30.203058,37.001511
8/30/19,11.990096,6.216765,17.950001,53.699108,30.390656,36.038242
9/2/19,11.863063,6.127244,17.709999,53.838634,30.643908,36.356022
9/3/19,11.677397,6.097403,17.879999,52.423401,30.306236,35.631084
9/4/19,11.863063,6.057616,18.049999,53.400112,30.381273,36.941929
9/5/19,12.293025,6.117296,18.4,53.709072,30.08112,36.445396
9/6/19,12.654585,6.087456,18.01,53.220715,29.921661,35.750256
9/9/19,12.810935,6.346074,18.309999,50.729111,29.105618,33.962738
9/10/19,12.6839,6.505223,18.85,51.297195,29.077478,32.274532
9/11/19,12.644813,6.385861,18.639999,53.101116,29.715307,34.359962
9/12/19,12.810935,6.51517,19.459999,53.220715,29.968563,34.757191
9/13/19,12.859795,6.465436,19.469999,52.851955,29.771585,33.86343
9/16/19,12.820707,6.405754,19.43,53.160915,29.715307,34.628094
9/17/19,12.879338,6.475382,19.299999,53.808735,30.859648,34.608231
9/18/19,12.898882,6.435595,19.5,54.018032,30.775229,34.816776
9/19/19,12.781619,6.415701,19.49,55.423298,31.122282,35.561573
9/20/19,12.937969,6.35602,19.52,56.360142,30.493832,36.30637
9/23/19,12.801164,6.365967,19.120001,56.808628,30.184298,35.740326
9/24/19,12.762076,6.226712,18.459999,57.257118,30.15616,36.514912
9/25/19,12.840251,6.256552,18.620001,56.429905,30.0436,36.46526
9/26/19,13.113864,6.236658,18.219999,57.207287,30.465693,36.316299
9/27/19,13.084548,6.206818,18.129999,57.805271,30.625151,36.544704
9/30/19,12.879338,6.216765,17.91,57.546146,30.850266,36.783039
10/1/19,12.654585,6.196871,17.84,58.253761,30.775229,37.190197
10/2/19,12.361428,5.958147,17.469999,57.605942,30.15616,36.246784
10/3/19,12.214849,6.017828,17.950001,59.798557,30.578249,37.041233
10/4/19,12.224623,6.107349,17.719999,59.300232,30.972204,38.510963
10/7/19,11.902151,5.9482,17.34,58.602585,30.812746,38.133606
10/8/19,11.863063,5.818892,17.01,58.502922,30.587631,37.808849
10/9/19,12.04873,5.798998,17.1,58.612553,30.67205,39.45055
10/10/19,12.146447,6.087456,17.049999,57.635841,30.67205,38.744122
10/11/19,12.410288,6.276445,17.27,57.30695,30.944065,40.296272
10/14/19,12.615497,6.266499,17.35,57.207287,30.531351,41.95787
10/15/19,12.635041,6.336127,17.5,56.758797,29.884144,41.589733
10/16/19,12.869566,6.256552,17.450001,56.798664,29.874763,42.544907
10/17/19,12.850022,6.266499,17.639999,57.237183,29.921661,42.952839
10/18/19,12.771847,6.117296,17.530001,56.649166,29.799725,42.783699
10/21/19,12.957513,6.16703,17.879999,56.021282,30.475075,42.883194
10/22/19,13.250669,6.16703,17.950001,57.017925,30.315615,43.50008
10/23/19,13.348388,6.147137,17.870001,58.20393,29.677786,43.271236
10/24/19,13.338616,5.997934,17.99,57.805271,29.809105,43.03244
10/25/19,13.475423,6.16703,17.73,57.55611,29.743444,41.788731
10/28/19,13.592686,6.157084,17.83,58.084332,30.034222,42.455357
10/29/19,13.46565,6.127244,17.790001,61.791843,30.568871,40.943005
10/30/19,13.631772,6.365967,17.65,63.037647,30.59701,43.798569
10/31/19,13.397248,6.256552,17.530001,62.0709,30.972204,44.415447
11/1/19,13.446108,6.51517,17.719999,63.097446,31.047241,46.952618
11/4/19,13.582911,6.783734,18.01,61.722076,31.22546,44.74379
11/5/19,13.749035,6.833468,18.190001,59.698895,30.962822,43.818466
11/6/19,13.641545,6.833468,18.049999,61.313454,30.972204,44.972633
11/7/19,13.622001,7.072192,18.290001,60.864964,31.244221,43.977665
11/8/19,13.446108,7.012511,18.08,61.144024,30.15616,43.589626
11/11/19,13.573142,7.082138,17.799999,61.971241,29.921661,44.793537
11/12/19,13.41679,7.092113,17.190001,61.702145,29.921661,43.181686
11/13/19,13.192039,7.092113,17.370001,61.492851,29.546469,42.286213
11/14/19,13.319073,7.161937,17.290001,62.888145,30.0436,44.027412
11/18/19,13.289758,7.092113,17.35,64.143921,29.630888,44.753738
11/19/19,13.113864,7.102088,17.4,65.300018,29.856003,44.296051
11/21/19,13.201811,7.610805,17.6,66.376396,30.034222,44.773636
11/22/19,13.397248,7.740478,18.110001,65.020966,30.296856,45.261173
11/25/19,13.074776,7.790352,18.02,65.220291,30.024839,44.077156
11/26/19,12.762076,7.979874,17.93,64.841568,29.734066,42.823498
11/27/19,12.918426,7.969899,17.98,65.439552,29.621508,45.370617
11/28/19,12.947742,7.880126,17.93,65.250198,30.015461,45.370617
11/29/19,12.967286,7.780377,18,64.482773,29.630888,44.803486
12/2/19,13.074938,8.029749,18.450001,63.27684,29.640268,44.694038
12/3/19,13.045578,7.830251,18.5,62.290165,29.649649,44.3657
12/4/19,13.35875,7.900075,18.379999,63.635632,30.015461,43.848316
12/5/19,13.300032,7.8901,18.41,64.074158,30.15616,44.664192
12/6/19,13.172805,8.079623,18.559999,65.190399,30.184298,45.171627
12/9/19,13.388111,7.880126,18.5,64.82164,30.428173,45.619362
12/10/19,13.368536,8.039723,18.43,64.632271,30.437553,46.365589
12/11/19,13.329391,7.979874,18.57,64.522636,30.484453,47.340664
12/12/19,13.309818,8.079623,18.82,66.775047,30.859648,47.589405
12/13/19,13.413551,8.54844,19.030001,68.469345,31.328638,48.823166
12/16/19,13.28627,8.458666,18.959999,67.771698,31.610033,49.052006
12/17/19,13.540833,8.408792,19.16,67.672035,31.375538,47.639153
12/18/19,13.677907,8.368894,19.42,67.472702,32.088402,48.285881
12/19/19,13.687696,8.678113,19.290001,67.771698,32.91383,48.375427
12/20/19,13.560416,8.907535,19.65,68.230156,33.045147,48.345581
12/23/19,13.658324,8.997309,19.73,67.442802,33.167084,48.494827
12/26/19,13.893307,9.117006,19.719999,66.840813,33.589176,48.843063
12/27/19,13.834561,9.077107,19.719999,64.675652,33.204605,48.484871
12/30/19,13.795398,9.256654,19.73,64.40625,33.345299,47.460056
1/2/20,14.049962,9.655648,20.200001,68.99601,33.026386,49.118713
1/3/20,13.844353,9.675597,20.41,70.462738,32.820034,48.680595
1/6/20,13.81498,9.625723,20.379999,68.856323,33.129566,48.720425
1/7/20,13.628952,9.695547,20.5,69.145676,32.744991,48.581024
1/8/20,13.423343,9.635698,20.33,68.217743,32.538635,50.0746
1/9/20,13.158988,9.645673,20.190001,69.34523,33.129566,51.856934
1/10/20,13.07087,9.855145,20.110001,68.826385,33.758015,51.578129
1/13/20,13.247106,10.373836,20.459999,69.494896,33.636078,53.997723
1/14/20,13.39397,10.124465,20.370001,69.494896,33.38282,53.768707
1/15/20,13.17857,10.144415,20,69.664513,33.626694,53.430164
1/16/20,13.207942,10.184315,19.65,69.674492,34.236385,53.231018
1/17/20,13.315643,10.393786,19.549999,72.19886,34.986771,54.117207
1/20/20,13.129615,10.822704,19.389999,72.717697,35.64336,55.760139
1/21/20,12.826097,10.48356,18.93,72.039207,35.418243,55.670528
1/22/20,13.012125,10.683057,19.200001,73.915031,35.352585,55.451469
1/23/20,13.266688,10.593283,18.99,74.70327,35.924755,56.337658
1/24/20,13.07087,10.353887,18.549999,73.29641,35.577702,55.9095
1/27/20,12.786934,9.57585,18.139999,72.099083,34.705376,53.569565
1/28/20,12.835888,9.835195,18.200001,74.383987,34.902351,56.745903
1/29/20,12.698815,9.645673,18.18,73.336319,35.859097,57.044617
1/30/20,12.806515,9.875093,18.1,72.538101,36.074833,56.257999
1/31/20,12.591115,9.506024,18.139999,74.483757,35.896614,55.560997
2/3/20,12.581325,9.86512,18.040001,78.245361,36.581345,56.287868
2/4/20,12.610697,10.054642,18.25,77.826302,35.971653,57.413033
2/5/20,12.679233,10.214239,18.41,78.075745,36.76894,57.054573
2/6/20,12.55195,9.855145,18.65,76.49926,35.877857,55.59087
2/7/20,12.522579,9.446177,18.389999,75.291954,35.455761,53.997723
2/10/20,12.777143,9.396302,18.51,74.364021,34.583439,52.155647
2/11/20,13.002333,9.80527,18.940001,75.042511,35.343204,54.037552
2/12/20,13.090451,9.984818,19.129999,78.22541,35.605839,55.700397
2/13/20,12.894634,9.984818,19.17,77.926071,35.211887,56.805645
2/14/20,12.728189,9.645673,18.559999,77.526962,35.240028,56.08873
2/17/20,12.728189,9.735447,18.870001,83.533562,35.784058,58.597931
2/18/20,12.914215,9.615748,18.77,82.416054,35.64336,57.970634
2/19/20,13.061078,10.114491,19.040001,82.066833,36.065453,57.612175
2/20/20,12.97296,9.366378,19.68,82.056854,35.455761,56.297829
